Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media
83967;26/03/2008;0;;32.8;;10.2;2.7;25.7;66.5;0.533333
83967;26/03/2008;1200;0;;18.5;;;;;
83967;27/03/2008;0;;33.1;;6;3;24.04;82;1
83967;27/03/2008;1200;0;;20.5;;;;;
83967;28/03/2008;0;;26;;1.9;2;22.08;88.75;0.966667
83967;28/03/2008;1200;21.8;;19.8;;;;;
83967;29/03/2008;0;;26.2;;8.7;1;21.66;72.5;1.966.667
83967;29/03/2008;1200;2.7;;19.5;;;;;
83967;30/03/2008;0;;26.2;;9.8;2.1;20.64;70.25;2.166.667
83967;30/03/2008;1200;0;;16;;;;;
83967;31/03/2008;0;;28.2;;6.1;2.6;22.7;71;0.7
83967;31/03/2008;1200;0;;17;;;;;
83967;01/04/2008;0;;29.3;;7.6;2.2;23.76;78.75;1.133.333
83967;01/04/2008;1200;0.2;;20.3;;;;;
83967;02/04/2008;0;;27.4;;7.7;2.1;22.14;75.75;1.466.667
83967;02/04/2008;1200;0.3;;19.8;;;;;
83967;03/04/2008;0;;23.4;;5.5;1.7;18.58;85.25;0.8
83967;03/04/2008;1200;7;;15.5;;;;;
83967;04/04/2008;0;;25;;9.5;1.4;19.3;70.5;0.7
83967;04/04/2008;1200;0.2;;15.7;;;;;
83967;05/04/2008;0;;27.7;;9.6;2.1;19.7;69;0.6
83967;05/04/2008;1200;0;;13.8;;;;;
83967;06/04/2008;0;;30.5;;9.5;2.3;21.76;66.25;0.666667
83967;06/04/2008;1200;0;;14.3;;;;;
83967;07/04/2008;0;;31.6;;9.3;3;23.02;63.75;1.033.333
83967;07/04/2008;1200;0;;16.9;;;;;
83967;08/04/2008;0;;32.2;;9.5;3.4;23.78;66.75;0.533333
83967;08/04/2008;1200;0;;17.7;;;;;
83967;09/04/2008;0;;33.6;;8.6;3.2;24.62;64;0.8
83967;09/04/2008;1200;0;;17.2;;;;;
83967;10/04/2008;0;;26.6;;3.9;3.7;22.86;76;1.233.333
83967;10/04/2008;1200;0;;20.5;;;;;
83967;11/04/2008;0;;30.6;;9.1;1.7;23.58;71.5;1.466.667
83967;11/04/2008;1200;0.1;;17.9;;;;;
83967;12/04/2008;0;;24.7;;0;2.7;21.26;89.5;1.833.333
83967;12/04/2008;1200;7.9;;19.8;;;;;
83967;13/04/2008;0;;20.4;;0;0.9;17.58;96.25;2.133.333
83967;13/04/2008;1200;22.5;;16.3;;;;;
83967;14/04/2008;0;;19.6;;8.9;1;14.6;62.25;1.1
83967;14/04/2008;1200;54.4;;12.4;;;;;
83967;15/04/2008;0;;20.5;;8.7;2.4;13.32;67.5;1.266.667
83967;15/04/2008;1200;0;;8.2;;;;;
83967;16/04/2008;0;;25.4;;6;2.2;17.9;78.25;0.433333
83967;16/04/2008;1200;0;;12;;;;;
83967;17/04/2008;0;;28.2;;8.5;1.6;19.62;77.75;0.666667
83967;17/04/2008;1200;0.1;;14.1;;;;;
83967;18/04/2008;0;;27;;8.5;1.5;19.62;74.25;0.866667
83967;18/04/2008;1200;0.1;;15.5;;;;;
83967;19/04/2008;0;;25;;2.7;2.1;18.48;82.5;0
83967;19/04/2008;1200;0;;12.7;;;;;
83967;20/04/2008;0;;27.4;;4.2;1.2;20.32;85.25;1.633.333
83967;20/04/2008;1200;0;;15.4;;;;;
83967;21/04/2008;0;;21.2;;0;1.6;19.1;91.75;1
83967;21/04/2008;1200;0.9;;17.7;;;;;
83967;22/04/2008;0;;25.3;;3.4;0.4;20.58;86.5;0.8
83967;22/04/2008;1200;1.4;;18.2;;;;;
83967;23/04/2008;0;;23.8;;3.3;0.9;19.6;90;0.866667
83967;23/04/2008;1200;0.3;;17.3;;;;;
83967;24/04/2008;0;;27.2;;8.4;0.8;19.98;80.5;0.466667
83967;24/04/2008;1200;0.2;;15.1;;;;;
83967;25/04/2008;0;;26.9;;5.6;1.8;20.02;76.25;1.133.333
83967;25/04/2008;1200;0;;15;;;;;
83967;26/04/2008;0;;20.6;;0;2;18.6;94.25;0.866667
83967;26/04/2008;1200;0;;16.9;;;;;
83967;27/04/2008;0;;27.4;;8.5;0.5;20.18;83.25;0.433333
83967;27/04/2008;1200;0.3;;15.3;;;;;
83967;28/04/2008;0;;21.3;;0;1.5;18.76;93.75;0.533333
83967;28/04/2008;1200;0.9;;16.6;;;;;
83967;29/04/2008;0;;19.7;;3.7;0.2;15.32;66.25;1.5
83967;29/04/2008;1200;28.4;;13.3;;;;;
83967;30/04/2008;0;;18.6;;8.6;2;11.44;74.75;0.933333
83967;30/04/2008;1200;0;;7;;;;;
83967;01/05/2008;0;;19.8;;2.6;1.7;14.24;81;1.3
83967;01/05/2008;1200;0;;8;;;;;
83967;02/05/2008;0;;17.4;;0.5;2.2;16.14;97.25;3.733.333
83967;02/05/2008;1200;1.8;;14.5;;;;;
83967;03/05/2008;0;;19.1;;0;0.4;16.92;86.25;3.2
83967;03/05/2008;1200;149.6;;15.5;;;;;
83967;04/05/2008;0;;17.8;;0;0.7;16.58;95;1.333.333
83967;04/05/2008;1200;6.4;;15.6;;;;;
83967;05/05/2008;0;;19.8;;0.9;0.5;15.64;92;1.866.667
83967;05/05/2008;1200;4.4;;14.3;;;;;
83967;06/05/2008;0;;20.8;;7.8;0.5;14.32;82.25;1.9
83967;06/05/2008;1200;4;;11.3;;;;;
83967;07/05/2008;0;;21.7;;8.1;1.2;13.5;84;0.266667
83967;07/05/2008;1200;0.1;;8.6;;;;;
83967;08/05/2008;0;;19.2;;5.2;1.2;14.1;82.25;0.8
83967;08/05/2008;1200;0.1;;9.8;;;;;
83967;09/05/2008;0;;20.4;;7.2;1.2;13.2;79.75;0.366667
83967;09/05/2008;1200;0;;9;;;;;
83967;10/05/2008;0;;21;;7.1;1;15;82.75;1.4
83967;10/05/2008;1200;0.1;;10.2;;;;;
83967;11/05/2008;0;;21.6;;6.9;1.1;15.8;83;2.166.667
83967;11/05/2008;1200;0;;12;;;;;
83967;12/05/2008;0;;23.2;;7.9;1.3;17.26;81.5;1.366.667
83967;12/05/2008;1200;0;;13.5;;;;;
83967;13/05/2008;0;;25.4;;7.8;1.3;17.6;81.5;1.133.333
83967;13/05/2008;1200;0;;13.5;;;;;
83967;14/05/2008;0;;24.9;;6.8;1.7;18.28;81;0.333333
83967;14/05/2008;1200;0;;14;;;;;
83967;15/05/2008;0;;22.7;;7.6;1.3;16.88;76.5;1.166.667
83967;15/05/2008;1200;0;;13.8;;;;;
83967;16/05/2008;0;;24;;7.5;1.6;15.94;81;1.133.333
83967;16/05/2008;1200;0;;10.9;;;;;
83967;17/05/2008;0;;24.4;;6.5;1.3;16.54;81;0.266667
83967;17/05/2008;1200;0;;11.4;;;;;
83967;18/05/2008;0;;26.4;;7.7;1.8;17.9;79;0.833333
83967;18/05/2008;1200;0;;11;;;;;
83967;19/05/2008;0;;30.5;;7.2;2.1;22.18;74.5;0.6
83967;19/05/2008;1200;0;;15.9;;;;;
83967;20/05/2008;0;;31.3;;6.6;2.4;24.02;73.25;0.7
83967;20/05/2008;1200;0;;18.6;;;;;
83967;21/05/2008;0;;28.3;;1.8;2.8;24.84;67.5;1.666.667
83967;21/05/2008;1200;0;;20;;;;;
83967;22/05/2008;0;;31.2;;6.9;2.5;24.44;71.75;1.466.667
83967;22/05/2008;1200;0;;20.2;;;;;
83967;23/05/2008;0;;30;;3.6;2.7;23.18;79.5;0.533333
83967;23/05/2008;1200;0;;19.3;;;;;
83967;24/05/2008;0;;24;;3.7;2.7;19.46;69;2.666.667
83967;24/05/2008;1200;0.1;;17.7;;;;;
83967;25/05/2008;0;;17.7;;0.7;2.9;14.76;79.5;2.2
83967;25/05/2008;1200;0;;13.4;;;;;
83967;26/05/2008;0;;20.3;;5.9;1.4;13.78;83;0.733333
83967;26/05/2008;1200;0;;9.9;;;;;
83967;27/05/2008;0;;24.2;;2.6;0.9;17.3;78.5;0.7
83967;27/05/2008;1200;0;;12;;;;;
83967;28/05/2008;0;;22.2;;0;1.7;18.32;91.25;0.866667
83967;28/05/2008;1200;0;;15.2;;;;;
83967;29/05/2008;0;;17.6;;0;0.6;11.8;95.5;1.666.667
83967;29/05/2008;1200;38.5;;9.8;;;;;
83967;30/05/2008;0;;12.4;;7.7;0.2;8.04;78.25;2.2
83967;30/05/2008;1200;15.6;;5.2;;;;;
83967;31/05/2008;0;;13.4;;5.1;1.4;8.04;82.75;0.633333
83967;31/05/2008;1200;0;;3.4;;;;;
83967;01/06/2008;0;;19.7;;7.5;0.7;11.46;85;0.633333
83967;01/06/2008;1200;0;;5;;;;;
83967;02/06/2008;0;;20.4;;4.9;0.9;14.14;88;0.933333
83967;02/06/2008;1200;0;;10;;;;;
83967;03/06/2008;0;;18.3;;0;0.8;15.56;93.75;1.033.333
83967;03/06/2008;1200;7.3;;13.9;;;;;
83967;04/06/2008;0;;19.6;;0;0.3;16.4;92.25;0.7
83967;04/06/2008;1200;2.8;;14.2;;;;;
83967;05/06/2008;0;;22.5;;4.2;0.3;16.82;90.25;0
83967;05/06/2008;1200;0.7;;12;;;;;
83967;06/06/2008;0;;21.8;;5.4;1;16.06;83.25;0.6
83967;06/06/2008;1200;10.7;;14.2;;;;;
83967;07/06/2008;0;;19.6;;5;1.2;13.34;92;0.433333
83967;07/06/2008;1200;0.2;;9.2;;;;;
83967;08/06/2008;0;;18.3;;0;0.6;16.26;98;0.166667
83967;08/06/2008;1200;16.9;;13.6;;;;;
83967;09/06/2008;0;;17.4;;0;1;15.7;94.5;3.6
83967;09/06/2008;1200;25;;14.8;;;;;
83967;10/06/2008;0;;14.8;;7.1;1.1;10.12;77.25;3.4
83967;10/06/2008;1200;13.5;;8.5;;;;;
83967;11/06/2008;0;;16.4;;7.6;1.3;8.9;79.75;0.433333
83967;11/06/2008;1200;0;;4.5;;;;;
83967;12/06/2008;0;;18.2;;6.9;1.2;10.52;83.75;0.433333
83967;12/06/2008;1200;0.1;;6;;;;;
83967;13/06/2008;0;;18.5;;7.5;0.9;10.26;84.25;0.366667
83967;13/06/2008;1200;0;;5;;;;;
83967;14/06/2008;0;;19.8;;2.4;1;13.96;88.75;1.2
83967;14/06/2008;1200;7.5;;8.4;;;;;
83967;15/06/2008;0;;15.9;;8.1;1.1;10.46;52.75;2.966.667
83967;15/06/2008;1200;0;;8;;;;;
83967;16/06/2008;0;;13.6;;8.1;2.6;7.4;80.5;1.1
83967;16/06/2008;1200;0;;4.2;;;;;
83967;17/06/2008;0;;15.7;;7.5;1.1;7.54;80.25;0.433333
83967;17/06/2008;1200;0;;1.8;;;;;
83967;18/06/2008;0;;19.2;;7.2;0.9;9.52;74.25;0.7
83967;18/06/2008;1200;0;;3.5;;;;;
83967;19/06/2008;0;;18.2;;0.8;1.3;13.5;85.5;0.5
83967;19/06/2008;1200;0;;9.8;;;;;
83967;20/06/2008;0;;16.6;;1.4;0.8;13.36;78;2.433.333
83967;20/06/2008;1200;8.1;;11.8;;;;;
83967;21/06/2008;0;;13.4;;0.4;1.4;11.32;82.5;4.466.667
83967;21/06/2008;1200;1.5;;9.4;;;;;
83967;22/06/2008;0;;15.2;;5.3;0.8;11.54;82;0.766667
83967;22/06/2008;1200;0;;9.8;;;;;
83967;23/06/2008;0;;14.6;;0.4;1;10.52;87.75;0.5
83967;23/06/2008;1200;0.1;;6.2;;;;;
83967;24/06/2008;0;;17;;3.1;0.3;13.28;91.75;0.533333
83967;24/06/2008;1200;1.1;;11.2;;;;;
83967;25/06/2008;0;;20.8;;7.6;0.6;14.52;82.5;1.033.333
83967;25/06/2008;1200;0.1;;10.8;;;;;
83967;26/06/2008;0;;17.4;;0;1.2;14.4;92.5;0.866667
83967;26/06/2008;1200;0;;12;;;;;
83967;27/06/2008;0;;19.8;;0;0.4;16.04;94.75;0.333333
83967;27/06/2008;1200;25.9;;14.3;;;;;
83967;28/06/2008;0;;20;;0;0.4;16.3;93.75;0.4
83967;28/06/2008;1200;3;;14.9;;;;;
83967;29/06/2008;0;;19.8;;1.4;0.1;15.54;93.25;0.933333
83967;29/06/2008;1200;0.3;;14;;;;;
83967;30/06/2008;0;;20.2;;2.4;0.3;15.68;88;0.7
83967;30/06/2008;1200;0;;13.6;;;;;
83967;01/07/2008;0;;20.4;;3.3;0.4;15.32;87.25;1
83967;01/07/2008;1200;0;;13.7;;;;;
83967;02/07/2008;0;;15.6;;0;0.7;13.04;96.75;0.666667
83967;02/07/2008;1200;0.1;;10.2;;;;;
83967;03/07/2008;0;;15.3;;0;0.1;14.26;94.25;0.7
83967;03/07/2008;1200;7;;13.4;;;;;
83967;04/07/2008;0;;17.8;;0.3;0.1;14.62;94.5;0.933333
83967;04/07/2008;1200;0.1;;12.9;;;;;
83967;05/07/2008;0;;25.4;;6.2;0.3;17.12;83.75;0.6
83967;05/07/2008;1200;0.2;;12.2;;;;;
83967;06/07/2008;0;;26.7;;7.5;0.9;17.66;79.75;0.7
83967;06/07/2008;1200;0.1;;12.4;;;;;
83967;07/07/2008;0;;27.2;;5.9;1.7;19.2;68;1.6
83967;07/07/2008;1200;0.1;;12.2;;;;;
83967;08/07/2008;0;;21;;0;2.1;16.96;86;1.833.333
83967;08/07/2008;1200;5.6;;15.3;;;;;
83967;09/07/2008;0;;20.8;;2;0.7;16.6;86.75;1.6
83967;09/07/2008;1200;0;;13.4;;;;;
83967;10/07/2008;0;;22.1;;4.4;0.8;17.4;90.25;0.966667
83967;10/07/2008;1200;0;;15.1;;;;;
83967;11/07/2008;0;;24.7;;7.5;0.4;18.52;83.75;0.7
83967;11/07/2008;1200;0;;15.3;;;;;
83967;12/07/2008;0;;24.4;;7;1.7;17.84;72;1.433.333
83967;12/07/2008;1200;0;;13.2;;;;;
83967;13/07/2008;0;;28;;7.3;2;19.34;80.25;0.466667
83967;13/07/2008;1200;0;;14.1;;;;;
83967;14/07/2008;0;;27.6;;7.4;1.9;19.62;80;0.966667
83967;14/07/2008;1200;0;;14.4;;;;;
83967;15/07/2008;0;;28.6;;7.3;1.4;19.92;75.5;0.2
83967;15/07/2008;1200;0;;14.1;;;;;
83967;16/07/2008;0;;25.6;;7.8;2.4;16.96;71.5;1.3
83967;16/07/2008;1200;0;;12.2;;;;;
83967;17/07/2008;0;;27;;7.9;2.3;17.9;67;2.266.667
83967;17/07/2008;1200;0;;11;;;;;
83967;18/07/2008;0;;22.2;;6.4;4.7;16.56;79.25;1.633.333
83967;18/07/2008;1200;0;;13.7;;;;;
83967;19/07/2008;0;;18.7;;4.3;2.1;14.62;74;1.566.667
83967;19/07/2008;1200;0;;11.8;;;;;
83967;20/07/2008;0;;15.7;;0;2;14.42;94.5;1.933.333
83967;20/07/2008;1200;1.9;;12.2;;;;;
83967;21/07/2008;0;;19.6;;1;0.4;17.66;87.5;1.633.333
83967;21/07/2008;1200;5;;15.5;;;;;
83967;22/07/2008;0;;23.3;;4.7;2;18.2;72.5;4
83967;22/07/2008;1200;2.9;;16.3;;;;;
83967;23/07/2008;0;;16.8;;1.8;3;13.66;83;1.266.667
83967;23/07/2008;1200;0;;12.6;;;;;
83967;24/07/2008;0;;19.4;;3.6;1.2;14.6;76;2.633.333
83967;24/07/2008;1200;0;;12.2;;;;;
83967;25/07/2008;0;;15.8;;4.8;2.1;11.2;82.25;1.366.667
83967;25/07/2008;1200;0;;8.4;;;;;
83967;26/07/2008;0;;19.8;;7.6;1.2;13;81.5;1.5
83967;26/07/2008;1200;0;;6.8;;;;;
83967;27/07/2008;0;;15.8;;0;1.5;14.12;95.75;1.666.667
83967;27/07/2008;1200;1.6;;13.4;;;;;
83967;28/07/2008;0;;16.1;;0;0.4;15;95;0.6
83967;28/07/2008;1200;39.1;;14.5;;;;;
83967;29/07/2008;0;;16.8;;0;0.1;15.82;97.75;0.9
83967;29/07/2008;1200;25.8;;14.2;;;;;
83967;30/07/2008;0;;20.2;;1.2;0.1;16.78;93.75;0.633333
83967;30/07/2008;1200;48.9;;15.1;;;;;
83967;31/07/2008;0;;19.3;;3.8;0.8;14.78;85.5;0.433333
83967;31/07/2008;1200;0;;13;;;;;
83967;01/08/2008;0;;18.6;;1;0.8;14.8;84.75;2
83967;01/08/2008;1200;0;;12;;;;;
83967;02/08/2008;0;;18.4;;2.8;1;15.3;88.5;2.8
83967;02/08/2008;1200;25.4;;14.3;;;;;
83967;03/08/2008;0;;15;;3.5;1.3;13.44;81.5;1.833.333
83967;03/08/2008;1200;0;;10.8;;;;;
83967;04/08/2008;0;;20;;8;1.7;11.1;76.75;0.833333
83967;04/08/2008;1200;0;;3.7;;;;;
83967;05/08/2008;0;;19.5;;7.7;1.7;12.1;75.75;1.5
83967;05/08/2008;1200;0.1;;8.5;;;;;
83967;06/08/2008;0;;22.8;;7.4;1.9;15.24;80.75;1.366.667
83967;06/08/2008;1200;0;;8.4;;;;;
83967;07/08/2008;0;;19.6;;2;1.8;14.92;82.5;0.966667
83967;07/08/2008;1200;2.7;;13.2;;;;;
83967;08/08/2008;0;;16.7;;7.6;1.2;11.24;73.25;1.2
83967;08/08/2008;1200;0;;8.6;;;;;
83967;09/08/2008;0;;17.2;;0.3;1.6;12.44;80.5;1.366.667
83967;09/08/2008;1200;0;;8;;;;;
83967;10/08/2008;0;;23.2;;6.3;1;16.12;78;1
83967;10/08/2008;1200;0;;10.4;;;;;
83967;11/08/2008;0;;27.5;;8.4;1.6;20.04;68.5;1.166.667
83967;11/08/2008;1200;0;;14.1;;;;;
83967;12/08/2008;0;;20.9;;0;2.8;16.02;86.25;1.633.333
83967;12/08/2008;1200;0.1;;14;;;;;
83967;13/08/2008;0;;17.8;;8.5;0.6;12.96;79;2.3
83967;13/08/2008;1200;26.3;;9.4;;;;;
83967;14/08/2008;0;;22.2;;7.4;1;17.2;83.75;3.1
83967;14/08/2008;1200;0;;12.4;;;;;
83967;15/08/2008;0;;27;;6.8;1.6;20.26;74.75;0.533333
83967;15/08/2008;1200;0;;16.5;;;;;
83967;16/08/2008;0;;26.1;;1.9;1.9;20.82;83.75;0.5
83967;16/08/2008;1200;0;;16.7;;;;;
83967;17/08/2008;0;;21.6;;0;1.5;16.36;91.75;1
83967;17/08/2008;1200;5.9;;13.6;;;;;
83967;18/08/2008;0;;17;;0;0.2;15.68;96.25;2.2
83967;18/08/2008;1200;18.7;;13.2;;;;;
83967;19/08/2008;0;;17.8;;0;0.3;16.86;97.5;1.666.667
83967;19/08/2008;1200;17.6;;15.5;;;;;
83967;20/08/2008;0;;24.5;;4.8;0;19.68;90.25;0.866667
83967;20/08/2008;1200;5.3;;17.2;;;;;
83967;21/08/2008;0;;19.5;;0;1;16.34;86.75;1.133.333
83967;21/08/2008;1200;6.3;;14.5;;;;;
83967;22/08/2008;0;;16.6;;8.8;0.5;11.52;78.25;0.966667
83967;22/08/2008;1200;0.2;;9.6;;;;;
83967;23/08/2008;0;;17;;8;1;12.12;78;2.2
83967;23/08/2008;1200;0;;6.2;;;;;
83967;24/08/2008;0;;23.4;;3.4;1.5;16.78;89.5;0.266667
83967;24/08/2008;1200;10.6;;9.8;;;;;
83967;25/08/2008;0;;21.6;;8.6;0.6;15.86;77.25;2
83967;25/08/2008;1200;2.3;;13.6;;;;;
83967;26/08/2008;0;;22.8;;9;1.4;14.9;84.5;1.066.667
83967;26/08/2008;1200;0;;8.9;;;;;
83967;27/08/2008;0;;28.1;;9;1.7;18.82;71.25;0.833333
83967;27/08/2008;1200;0;;11.8;;;;;
83967;28/08/2008;0;;28.6;;4.1;2.1;20.2;70.5;3.3
83967;28/08/2008;1200;0;;15.5;;;;;
83967;29/08/2008;0;;18;;8.9;3.2;13.32;64.25;3.066.667
83967;29/08/2008;1200;0.4;;11.2;;;;;
83967;30/08/2008;0;;21;;9.3;3.2;12.68;63;0.566667
83967;30/08/2008;1200;0;;6.3;;;;;
83967;31/08/2008;0;;23.8;;9.9;2.8;14.56;70;0.666667
83967;31/08/2008;1200;0;;6.6;;;;;
83967;01/09/2008;0;;27;;7.6;2.7;18.46;62.5;1.7
83967;01/09/2008;1200;0;;10.6;;;;;
83967;02/09/2008;0;;31.8;;6.2;3.8;22.38;60.75;0.766667
83967;02/09/2008;1200;0;;12.4;;;;;
83967;03/09/2008;0;;24.8;;3.9;5.5;18.06;79.75;3.8
83967;03/09/2008;1200;0;;15.1;;;;;
83967;04/09/2008;0;;15.8;;0;1.8;13;74;1.2
83967;04/09/2008;1200;0;;12.2;;;;;
83967;05/09/2008;0;;12.8;;0;1.5;10.2;96.5;2.566.667
83967;05/09/2008;1200;6.6;;8.4;;;;;
83967;06/09/2008;0;;14.4;;0.6;0.5;12.3;84.5;4.966.667
83967;06/09/2008;1200;57;;10.7;;;;;
83967;07/09/2008;0;;13.8;;2.9;1.7;10.32;81.5;2.6
83967;07/09/2008;1200;11.7;;8.7;;;;;
83967;08/09/2008;0;;19.7;;9.8;1.2;12.66;75.25;1.866.667
83967;08/09/2008;1200;0;;7.2;;;;;
83967;09/09/2008;0;;23.3;;8.7;2.4;16.62;77.25;1.733.333
83967;09/09/2008;1200;0;;11.4;;;;;
83967;10/09/2008;0;;28.5;;5.3;1.6;19.7;87.25;1.133.333
83967;10/09/2008;1200;0;;14.4;;;;;
83967;11/09/2008;0;;20.1;;0;1.4;18.86;94.5;2.2
83967;11/09/2008;1200;14.3;;18.2;;;;;
83967;12/09/2008;0;;18.3;;0;0.1;14.82;85.75;2.333.333
83967;12/09/2008;1200;45.6;;13.1;;;;;
83967;13/09/2008;0;;17.5;;8;1.1;13.28;61.5;2.066.667
83967;13/09/2008;1200;0.2;;10.7;;;;;
83967;14/09/2008;0;;18;;9.4;2.2;12.16;72.5;2.033.333
83967;14/09/2008;1200;0;;7.4;;;;;
83967;15/09/2008;0;;18.3;;5.4;1.6;12.36;80;1.7
83967;15/09/2008;1200;0;;8;;;;;
83967;16/09/2008;0;;19.2;;3.5;1.2;13.5;78;2.966.667
83967;16/09/2008;1200;0;;8.9;;;;;
83967;17/09/2008;0;;20.2;;8.3;1;13.56;82.5;1.433.333
83967;17/09/2008;1200;0;;8.4;;;;;
83967;18/09/2008;0;;21.2;;8.7;1.1;15.34;75.75;2.766.667
83967;18/09/2008;1200;0;;10.8;;;;;
83967;19/09/2008;0;;23;;9.9;2.2;17.32;67.5;2.8
83967;19/09/2008;1200;0;;12.3;;;;;
83967;20/09/2008;0;;21.2;;0.9;2.6;16.76;82.25;1.133.333
83967;20/09/2008;1200;0;;13.6;;;;;
83967;21/09/2008;0;;18.2;;5.2;1.5;14.84;69.5;4
83967;21/09/2008;1200;7.6;;13;;;;;
83967;22/09/2008;0;;20.2;;3;2.1;16.16;81.75;3.466.667
83967;22/09/2008;1200;9.3;;12.5;;;;;
83967;23/09/2008;0;;21;;7.7;1;16.28;75.25;2.133.333
83967;23/09/2008;1200;1.1;;14.1;;;;;
83967;24/09/2008;0;;22.1;;8.8;1.5;15.8;70;2.8
83967;24/09/2008;1200;0;;10.3;;;;;
83967;25/09/2008;0;;24;;8.3;2.6;17.14;70.75;2.133.333
83967;25/09/2008;1200;0;;12.3;;;;;
83967;26/09/2008;0;;25.1;;9.5;2.2;18.44;76.75;2.866.667
83967;26/09/2008;1200;0;;13.7;;;;;
83967;27/09/2008;0;;23.5;;10.3;2.1;18.34;76.25;4.8
83967;27/09/2008;1200;0;;15;;;;;
83967;28/09/2008;0;;26.2;;10.5;2.7;19.58;71.25;2.833.333
83967;28/09/2008;1200;0;;15;;;;;
83967;29/09/2008;0;;26.2;;2.8;2.9;20.7;72.5;1.466.667
83967;29/09/2008;1200;0;;16.3;;;;;
83967;30/09/2008;0;;24.5;;2.5;1.9;19.94;80.5;1.466.667
83967;30/09/2008;1200;3.1;;17.2;;;;;
83967;01/10/2008;0;;29;;6.2;1.4;20.8;80.5;1.3
83967;01/10/2008;1200;0;;16.1;;;;;
83967;02/10/2008;0;;26;;7;1.7;21.14;67.75;3.166.667
83967;02/10/2008;1200;0;;18.7;;;;;
83967;03/10/2008;0;;25.7;;10.8;3.5;18.12;60.25;2.5
83967;03/10/2008;1200;0;;12.7;;;;;
83967;04/10/2008;0;;22.1;;0;3;18.76;85;2.8
83967;04/10/2008;1200;0;;16;;;;;
83967;05/10/2008;0;;21;;5.7;1;15.92;79;2.3
83967;05/10/2008;1200;25.2;;13.5;;;;;
83967;06/10/2008;0;;23.3;;10.5;1.3;16.96;67;1.8
83967;06/10/2008;1200;0;;10.6;;;;;
83967;07/10/2008;0;;22.2;;8.2;3;15.56;61;2.833.333
83967;07/10/2008;1200;0;;11.9;;;;;
83967;08/10/2008;0;;20;;8;2.5;14.18;66.25;2.4
83967;08/10/2008;1200;0;;7.6;;;;;
83967;09/10/2008;0;;22.8;;8.5;2.5;17.08;59.75;2.2
83967;09/10/2008;1200;0;;12.2;;;;;
83967;10/10/2008;0;;27.4;;10.3;3.3;19.6;67.5;1.833.333
83967;10/10/2008;1200;0;;12;;;;;
83967;11/10/2008;0;;19.9;;0;2.9;17.86;95;1.733.333
83967;11/10/2008;1200;16.9;;16.2;;;;;
83967;12/10/2008;0;;30.6;;7.5;0.3;23.64;74;1.533.333
83967;12/10/2008;1200;9.8;;16.7;;;;;
83967;13/10/2008;0;;26.6;;0;3.1;22.02;85.25;1.233.333
83967;13/10/2008;1200;0.2;;20.3;;;;;
83967;14/10/2008;0;;22.2;;0.2;0.8;19.72;96.25;2.233.333
83967;14/10/2008;1200;15.2;;18;;;;;
83967;15/10/2008;0;;21.3;;0;0.1;19.48;93.25;1.1
83967;15/10/2008;1200;19.4;;17.9;;;;;
83967;16/10/2008;0;;23;;0.6;0.6;19.16;78.5;2.8
83967;16/10/2008;1200;2.1;;17.8;;;;;
83967;17/10/2008;0;;19.7;;0;2.3;16.38;87.75;2.033.333
83967;17/10/2008;1200;0;;15;;;;;
83967;18/10/2008;0;;18.4;;0;0.8;15.64;87.5;2.4
83967;18/10/2008;1200;15.8;;13.6;;;;;
83967;19/10/2008;0;;25.6;;11.1;0.9;19.1;77;2.833.333
83967;19/10/2008;1200;1.6;;14.3;;;;;
83967;20/10/2008;0;;29.6;;11.1;2.5;21.74;69.5;1.566.667
83967;20/10/2008;1200;0;;16.1;;;;;
83967;21/10/2008;0;;32.5;;11.2;3;24.88;66;1.533.333
83967;21/10/2008;1200;0;;17.1;;;;;
83967;22/10/2008;0;;25.8;;0.1;3.4;20.86;90.75;1.8
83967;22/10/2008;1200;29.2;;19.3;;;;;
83967;23/10/2008;0;;23.5;;0.1;0.6;20.04;90.25;3.033.333
83967;23/10/2008;1200;7.5;;18.7;;;;;
83967;24/10/2008;0;;25.2;;2.3;0.8;20.5;86.75;2.8
83967;24/10/2008;1200;0.6;;18.1;;;;;
83967;25/10/2008;0;;21.7;;0;1.8;20.2;95.75;1.733.333
83967;25/10/2008;1200;0.9;;19.1;;;;;
83967;26/10/2008;0;;25.2;;1.7;0.2;22.02;84.5;1.9
83967;26/10/2008;1200;52.1;;19.4;;;;;
83967;27/10/2008;0;;24.2;;7.8;0.7;19.34;71.5;1.633.333
83967;27/10/2008;1200;5.7;;17.5;;;;;
83967;28/10/2008;0;;23.2;;10.3;1.5;18.52;79.5;3.433.333
83967;28/10/2008;1200;0;;14.4;;;;;
83967;29/10/2008;0;;23.5;;0;2;20.44;88.25;1.666.667
83967;29/10/2008;1200;17.3;;17.3;;;;;
83967;30/10/2008;0;;23.2;;11.3;1.2;18.76;70;2.666.667
83967;30/10/2008;1200;0;;16.3;;;;;
83967;31/10/2008;0;;24;;7.5;1.9;18.4;73;2.466.667
83967;31/10/2008;1200;0;;14.3;;;;;
83967;01/11/2008;0;;28.4;;9;1.9;21.26;74.5;1.866.667
83967;01/11/2008;1200;0;;14.5;;;;;
